"","GSM239371.CEL.gz","GSM239487.CEL.gz","GSM239489.CEL.gz","GSM239492.CEL.gz","GSM239497.CEL.gz","GSM239520.CEL.gz","GSM240427.CEL.gz"
"200018_at",31415.9475523627,21794.6493741547,34670.7543056926,24023.9655821972,39524.051611297,16032.5043038442,20369.3576725047
"200019_s_at",24881.9692873715,17169.7974544022,27804.021624743,21369.4020322849,21537.277903951,13020.5882840919,18005.9299491495
"200020_at",1839.1916583588,1884.01274109313,1147.252604338,1361.14794588679,1597.23297786282,1512.21653349523,2440.64281532043
"200021_at",22008.3476372867,21642.3645480773,35274.1375861399,24900.7569536973,45207.7511524072,20037.788854242,24421.0846477371
"200022_at",29499.3366795738,18700.374916615,28644.9193303963,24890.4900644774,26494.4958389436,12178.5896776699,18396.2144253213
"200023_s_at",7996.71178090609,7889.28459276902,9239.75375078912,8198.9747755294,7047.23774680139,4986.13862075873,6153.44137670209
"200024_at",24060.4329055099,14567.347267204,22730.3278512176,20905.3141655558,23693.2279873526,11723.8818230704,13461.40320841
"200025_s_at",29978.5943738191,17980.0166544408,28974.1963571381,21277.1734365566,33887.8601397539,15288.4153601025,16766.7555709444
"200026_at",42079.8861818388,21166.3431292981,40378.3975139082,30217.6634635179,42175.3616631576,15186.7254620845,11874.7875837915
"200027_at",2069.73006211042,3932.41914489101,1490.30504755991,3385.62752477286,5250.06299576859,3799.07927043075,2605.50563666696
"200028_s_at",2773.26469762353,4191.52534061208,2736.7117836077,2103.46027793558,2212.92438540141,3234.62948083396,4139.70095209341
"200029_at",26957.7574345766,20142.000920065,28230.0725695489,23131.3142575139,22941.9240269622,13827.0485067934,19627.9602540587
"200030_s_at",11148.7918744288,11202.4610804976,8792.09887411555,11199.6014213237,7340.43617919549,7394.76394722615,10825.1910718816
"200031_s_at",39666.4354670724,24988.3174563505,49712.3280865086,34221.0377757509,50431.3346850781,20256.8467629347,29100.6925808452
"200032_s_at",41795.8927486381,22015.1800429559,40002.287779281,27852.5519956003,43846.5411305764,17063.0796007312,17162.6678855806
"200033_at",13521.0349258258,10395.4457194123,12882.4948411254,10826.6883411889,9419.84408890278,7843.84115939289,8229.4481785107
"200034_s_at",20910.4805452103,13447.3606330534,22412.9645541889,17030.0518297792,20721.2373478303,10622.3632383577,9317.15952217309
"200035_at",881.466433152184,1034.24333864994,965.714677998304,891.721240426715,833.175517518128,1047.68458124812,1070.3734569078
"200036_s_at",21481.805529569,15257.5156618674,18594.4808859774,24207.2662478111,24573.9260794574,8945.62643732957,11845.3049245443
"200037_s_at",5249.95926914127,3275.73093126854,3013.55173638474,3715.22859325891,2845.25630077066,2527.30037139018,1848.68386866455
"200038_s_at",33045.3790323601,18477.9203622934,32249.7963643034,26089.7896400826,36208.0035264137,12845.760829369,17690.0547978305
"200039_s_at",2659.67930650477,3675.99717500805,2173.78285009639,1889.29819037617,3172.16426523782,3182.34654618053,3441.14788253637
"200040_at",5345.18312480849,4951.29800390977,4135.26837516681,4793.13200743771,2872.95074400533,3310.05343734785,3543.24805299472
"200041_s_at",7168.548530818,6309.51644343522,5584.69821217381,6464.98504142698,5306.68734945891,6174.47557786928,8210.9937731659
"200042_at",1655.03618235255,1597.82707839664,1943.50045560452,1464.62506772803,1251.99506075656,1422.7098994183,2263.09269244105
"200043_at",4011.37142320731,6433.22716122485,4750.99142752344,3967.97074300021,3310.50933154835,5446.78411918188,4444.61580798183
"200044_at",2823.4236697805,4312.68153136968,2977.10162605171,2643.62679553504,2126.35722864424,3533.28501737435,2249.53025601551
"200045_at",1315.62741940972,2097.47248952031,1608.95570564937,1899.61759962379,1752.68975938393,1750.44183984049,2011.74402904074
"200046_at",4138.29307980346,3152.12617509384,2319.01760440951,4077.70438071024,2086.96364096857,2653.44120621379,2898.81971692484
"200047_s_at",2969.96140228359,3236.19886294286,2341.72585634566,3243.52268537867,2843.52925731643,2860.86290409297,1481.99157965361
"200048_s_at",4801.39784237645,5461.04303302122,4374.44112594551,4220.3645051786,5009.33907628414,4924.51898038231,5044.33103004361
"200049_at",897.197372454422,1061.7715693362,984.494461343771,828.378778427328,773.476767056075,527.220254542269,1031.30859934755
"200050_at",758.082099354964,424.052477820305,762.844349408273,2006.83949810311,1185.96883314867,930.864512494037,446.505997509545
"200051_at",505.562696164255,431.447418827108,710.218603627531,543.388246276988,657.73163200671,386.218846351058,566.672187356443
"200052_s_at",2978.47762260948,2923.11767254977,2654.74117435877,2595.67826934034,2456.41597636013,1849.7089680917,2282.49828066384
"200053_at",1759.69607587789,1624.24919673839,1669.95974545207,1518.88644058198,1227.39586440224,852.918634787118,1865.11709555405
"200054_at",755.995709218353,588.118783461429,439.37661048283,503.51312101435,459.734747193883,557.2924325809,548.444693368868
"200055_at",2122.86252728213,4738.0187132305,3085.014064959,2754.79232127291,4376.37400121857,4921.10206986342,4392.0347095755
"200056_s_at",519.117852261968,649.828790411138,549.899864763911,503.726672221196,438.383141208654,616.695097977326,275.242728677657
"200057_s_at",8218.37683148109,7892.8311897485,8187.89592636972,8835.34717708715,5301.03436922353,5470.80315288273,6897.82238447694
"200058_s_at",2476.82496397019,2214.33056587839,2270.10516900374,3041.44942812486,2105.91771390847,2259.62874973271,2447.28905035616
"200059_s_at",16317.1465250827,11456.5237232558,14624.9752097124,10385.8263430391,13503.8020491971,10217.3162916787,9277.24724160319
"200060_s_at",4323.85051478971,3296.53516615279,3806.71482382804,3512.58118666485,2595.32082005891,2111.74583091692,2596.52768920329
"200061_s_at",37847.7276103051,20470.4583143463,43701.6868835757,27034.0722303393,42187.5484281229,17495.1389096668,25299.3857092097
"200062_s_at",36897.8683161044,27670.019043451,40803.5781886828,33724.6460367243,50566.5911985802,26627.9696800812,26121.201964118
"200063_s_at",18038.1209839202,14731.8910357453,18860.0921419978,17617.5935020832,16457.0708740182,7318.02416728595,8405.8113797848
"200064_at",20648.3396083015,12484.9683657222,12482.6437872888,15417.769213716,15365.934523223,11399.3674517959,14962.7936343579
"200065_s_at",6964.56178023384,8148.00091146043,5034.20482398552,4185.99864242801,3586.22564489635,6908.71043548631,4140.79924526466
"200066_at",1453.9860607142,1461.35819465776,1117.66708919502,1580.31979628101,1429.01682949861,1237.2647675081,1204.52708159927
"200067_x_at",3554.42148383674,3780.01786427608,2722.46247517219,4415.2524525605,3684.94336751341,3718.52491661952,3934.06468551287
"200068_s_at",7328.31371253004,7986.01357065472,6114.1095894488,6698.43642638809,7991.52672691931,7656.47586373397,8521.44772683235
"200069_at",235.408964467907,242.694753768519,241.417895628859,540.788616802757,348.538691454252,443.37688301955,303.082620172865
"200070_at",781.618156890409,779.021293818333,952.520047164755,820.526653010492,596.749688960185,851.847587176728,459.062644810729
"200071_at",953.458886796794,966.281708095269,797.584845907348,865.772511593838,772.137048558886,822.281214525913,663.475943296306
"200072_s_at",4648.31262578446,5122.31413259606,4310.72350200803,3745.52430955454,2970.73942734709,3287.42246983333,3691.17638417268
"200073_s_at",3271.40835997257,4371.83853138737,3666.29801401715,4410.07281294939,4221.99804502187,3109.98679351367,1271.25623189101
"200074_s_at",13470.7239274453,9400.11336832099,11634.9062477385,10610.4120491161,14461.2567889123,5697.45306953743,7731.61321941782
"200075_s_at",681.403026343742,1193.52786871289,872.595022318068,550.25596218706,635.90906540468,1440.35075516092,698.569147171955
"200076_s_at",785.640293328785,1297.57040501142,874.454377092883,892.423025165008,1387.60976428677,1039.88176905061,1011.43483640092
"200077_s_at",15248.6691846247,14054.0076854458,20517.384313723,14002.0152597175,19027.9392527742,14510.1316761546,12665.7773118719
"200078_s_at",3876.21120137877,6040.04680936483,5154.16382548224,3537.39691306417,4898.28728980504,4676.33875570754,5002.24571290617
"200079_s_at",4368.4763278588,4937.08137151367,3431.25926398614,2866.1517259607,3246.71970887679,3271.56580921737,3156.7692758379
"200080_s_at",11508.2749349858,10221.3433491988,13710.8662196152,13517.4606371871,8226.49990827497,9915.84236294767,11161.5480171954
"200081_s_at",32890.6601855094,22024.6188305027,37337.7582629095,29530.5159486451,42164.2611386644,16792.0615079954,23088.9364099608
"200082_s_at",24723.2573636673,14155.5678960882,24885.7251417676,18471.5521320664,25827.763872926,11108.0524790466,13549.5167028232
"200083_at",1862.48961150105,2216.93519290949,2485.26704053306,2340.18683624856,1124.39413505903,1475.40150874067,1973.53475274245
"200084_at",2999.24086930596,3412.89886972923,2132.36488085313,3337.58867538257,2037.23667553696,2498.58889319284,2383.41384212707
"200085_s_at",3189.06683224726,3020.24495331075,2783.13847690064,1909.50113095613,3044.26119181151,2289.15067500123,2201.60690342607
"200086_s_at",5590.19486718799,5573.3100512272,5780.63205341878,3452.659633184,5251.02660480171,2342.17168128212,3603.9005092406
"200087_s_at",4669.89593940499,5086.79138579411,3850.88195747441,3078.87545981611,4416.28767083851,4185.12381543015,2475.36155852678
"200088_x_at",41231.309993997,23948.9214417927,33855.5685342413,36051.4985482357,45630.374853995,13880.9210807227,25298.7360148912
"200089_s_at",21313.4795580925,13511.9227407362,18508.9254708676,16011.7294154756,27898.9751516687,9570.1094365843,7467.00627433461
"200090_at",2826.85852904267,4556.42255621539,2111.84453884256,2971.33442869219,3882.07062644749,3905.06172657782,1865.77789834017
"200091_s_at",16035.6498490492,9935.06001254856,15837.4902576669,13464.5997327199,17127.9208291088,8029.73866808339,3736.1137681351
"200092_s_at",29692.9413740242,18131.6708306419,33790.7457913563,25209.3321222143,35779.9849195059,13283.558992451,12261.7765399251
"200093_s_at",8239.1285038833,3279.66179004413,5834.33392248094,6132.74000047331,3174.32341461249,3338.8295500754,4593.51631292863
"200094_s_at",15680.0147183561,12339.9211977387,8785.54024409416,16333.4957718366,15719.5457304714,7139.07914365917,10130.0050725818
"200095_x_at",59347.7774158258,28893.7842064873,65820.4595582993,39677.3564957191,64925.2383388014,24655.4907126473,36184.6261880235
"200096_s_at",1926.89485184876,3669.77043315902,2505.07147512633,3324.60605381293,3714.98494323679,5462.22982450405,2005.6843052378
"200097_s_at",8049.04792002274,6092.78662172141,5172.98062262645,5873.4249778228,3125.22262950705,3010.81261247143,3346.08817148374
"200098_s_at",2619.85601159073,2647.14516407901,3464.31743706687,4572.7838300559,2785.48798649459,2395.0622040165,2595.66777362482
"200099_s_at",36194.0243754392,20521.6030640499,38894.7368142825,29990.8965062523,40504.8540131374,16877.8833717371,15684.3188222577
"200593_s_at",3670.58073580311,3813.41511146174,3933.14685932966,3515.40110031618,3786.53597802048,3085.53167497893,4212.83411673317
"200594_x_at",8435.09906147854,7511.95114356377,7012.47062813613,5981.19876621942,4649.12688231282,3615.81411979341,10781.0404037216
"200595_s_at",2126.09160040368,2599.72212301715,2186.57307496572,2761.00696214586,3179.24667906444,2275.32058370375,2194.18017390569
"200596_s_at",1856.46569535675,1063.21827468938,852.491372360381,1196.12927036202,1920.04999125228,1058.42643483144,1812.87594799423
"200597_at",484.347077289427,693.157639108747,688.74861774654,703.534421072223,548.455010834364,508.551315967122,521.169193732303
"200598_s_at",1597.33145321285,1821.14121702382,1127.98850992001,840.138657579129,2555.55388266564,2502.87524991884,2688.36109494392
"200599_s_at",8232.71217325102,6197.7065272732,6726.06404767513,4143.42733606406,5963.38629392581,7412.44584237215,4205.80311051192
"200600_at",8050.56838601525,7306.96386007061,5319.88504288384,4823.92699085959,4920.48652543329,7332.10869200195,6558.87149681758
"200601_at",1463.69822814174,1877.17419247329,1014.81315218873,1422.41770861375,868.555565399281,1978.9691649324,1406.5931669571
"200602_at",4.72336758061557,31.0704199731726,4.4850295564685,1.86439809503524,52.3310510129032,131.698930915253,9.51667611867815
"200603_at",1385.62753655892,2733.99956034389,1604.02261305028,2152.07076338393,1685.05238102576,2943.84012680923,1158.85114515742
"200604_s_at",327.613334494336,958.022684031252,770.501130426912,847.139866527686,987.315620117612,1310.54727796257,1653.60249517755
"200605_s_at",752.415968566009,2472.26293413279,977.764431397625,1462.13405565993,1213.2047614594,2988.88066474443,2431.86915642986
"200606_at",163.075964734455,71.303180379384,275.246733849232,155.095300882975,185.683667881134,59.1839817462338,161.437007403077
"200607_s_at",848.050703243222,752.772773672955,764.675785857528,857.319001043295,1377.13859965121,1938.33946327294,1663.23412011016
"200608_s_at",1909.30293733254,2097.57597360699,1608.40134513526,1626.48840317912,1347.45284914047,2465.34117373529,643.91331559144
"200609_s_at",2530.80725748442,2983.29624694589,2845.4906963089,2135.01621312721,3517.94665397951,2687.91424809827,2819.73316605058
"200610_s_at",12845.4904831292,11179.817657856,10250.1954861291,9581.85290104538,7855.49117122111,6376.92725729632,7259.29652932817
"200611_s_at",1611.46064331313,2750.03898790647,2114.36432647597,1926.18513567517,3564.20335367397,4437.46291529247,3501.20873233413
"200612_s_at",1399.65947372342,441.700148511865,665.839083860217,646.311289795927,631.426842174976,332.981160899924,926.115341054613
"200613_at",2073.63200601202,2874.50197396183,1934.04287735339,2228.79433138774,3492.54715859761,2456.79926704804,2352.75138630579
"200614_at",4011.04214994723,5095.83949733884,3182.26473935911,3744.85575096585,4045.09838910505,5489.92598256558,5456.85335849773
"200615_s_at",529.236685605219,721.113646459334,328.156675321658,513.882029874085,724.307980135478,418.904080821536,913.775365773006
"200616_s_at",756.735102008539,846.949754512093,543.006253283865,467.470928777085,499.629802775204,927.864023771724,721.179280204353
"200617_at",1019.07900440097,1128.20730407243,1505.45448731489,1506.51444707062,1337.03769229011,2025.913799121,2037.5906497582
"200618_at",2138.51863768053,1604.61050414809,2151.12853313886,2544.59664655187,1753.54242201303,2406.20355594194,2280.15737915807
"200619_at",1196.35948107646,1789.47661538834,425.499838131687,844.107688392698,562.248247654731,1404.46687330758,1373.91422375719
"200620_at",5595.7934188413,3212.13339297238,3584.52779770447,4384.80294587714,4351.76299766969,4980.68605919457,4829.06945851872
"200621_at",1438.05756333868,1673.82306308751,1434.92017343627,797.936098262145,1473.10536691841,1415.71426954014,1907.50847636813
"200622_x_at",893.685952905605,1127.76119906093,1157.07778095149,560.993480642573,1409.86893018273,863.674825396711,1619.57067656289
"200623_s_at",683.293086605866,1190.14448405043,921.226705295205,424.958335284288,793.414237996659,1525.76736815307,2312.55685749149
"200624_s_at",3810.93476298075,3743.67293890366,2097.64731179648,3006.82456359634,2369.76671069713,2838.42616124878,3807.74850238558
"200625_s_at",4020.80300855213,5991.3951586509,5240.49267241449,3380.16720783778,6232.65032080478,6160.51182225955,3448.7285000102
"200626_s_at",5017.86812662286,3174.54869919601,2274.71057112277,2962.31568166126,2510.56902985953,2720.2244561359,3604.87502495722
"200627_at",7363.8386362569,8434.27479006511,5607.14380528753,5875.14583411324,7302.16739645686,6346.33657011168,6728.71646824948
"200628_s_at",572.476526195304,1627.37268554258,772.356379867113,71.9449541315541,1228.80857629855,1151.23916659426,1203.09329595606
"200629_at",1023.76345090613,3568.02417220423,1778.46793310212,614.967744244337,1826.5030565001,1698.5482157776,1405.03282389363
"200630_x_at",12749.2691247069,8416.49097454659,7441.73159318336,8109.12804912124,7837.64016952081,5254.87440304096,9363.14312440699
"200631_s_at",7599.49264669616,6154.17939996272,5320.86053995887,5671.80834799264,3659.76431024661,4329.441742121,5486.76435399107
"200632_s_at",1019.81290028573,2889.5969271306,1664.07736524687,1720.39017892807,2986.84711719694,3678.49925465436,2882.5197558062
"200633_at",29366.9790705539,19687.9939777369,28497.479300888,26331.2935847028,21660.6584762388,15843.2284719071,23074.4029923921
"200634_at",8034.30672892518,13388.8573385259,10169.6665980105,7915.93792155157,12149.4052184427,9045.12778756719,14068.1825541945
"200635_s_at",66.8517431916101,55.9729212158457,22.6462037769411,139.854140441918,108.206167756843,53.9029562367318,124.808339526611
"200636_s_at",115.794253840017,167.649456914381,101.56414956626,156.94348547132,176.17145370644,73.3410753476007,40.7925602286963
"200637_s_at",12.00366769208,8.58553651317815,13.2142970637239,25.137295720345,83.1092319352849,8.2959631285398,25.8664597218437
"200638_s_at",3442.41113496261,6376.99082501605,2683.24184466654,3943.47153146136,3693.14739028921,6142.03000999246,2894.67773025439
"200639_s_at",5118.37302300084,7664.10340306559,3833.19722166735,3377.89949950982,3529.91741941964,7509.21722474995,2610.18458955784
"200640_at",5685.84697622392,7895.19363788304,4774.52955214459,3882.27080323304,4966.16418949049,10328.3827863583,6359.36255059982
"200641_s_at",2270.23086531285,4735.46878068366,2374.66090923507,2967.8551793668,3610.89855920504,6870.58510062278,4745.65239568406
"200642_at",4205.57162032063,3324.53490501788,3820.08730617518,3511.67394068609,1737.33815573233,4193.5033022993,4118.42586116294
"200643_at",867.87298156375,1153.45115745957,813.82018873358,689.416740930823,901.214022022147,833.153990001776,946.739763774842
"200644_at",905.884195735595,627.214184048164,1820.94405599563,1974.48628205254,421.772505094466,612.655283996622,580.598818075686
"200645_at",4195.70739759528,7441.3923765419,8384.5282632658,4276.96682621045,7559.54833911365,4627.77813287523,7582.8404291798
"200646_s_at",365.114373570379,326.647751814746,475.692899352661,189.433090943308,188.48728256866,1473.61957541625,604.123673093303
"200647_x_at",5593.24281849179,9338.63013689117,3464.58660989285,4779.06681787443,4329.35034189268,12066.8266650788,5581.1214511433
"200648_s_at",592.577270091484,2674.4250076269,857.374761408571,827.101858638001,406.654517791964,823.309734194008,3018.61611394385
"200649_at",897.499328809089,1048.42251883922,880.914530812209,688.615859228092,483.867849879209,2789.48899329076,1513.09146671998
"200650_s_at",12801.6492191908,15139.436639271,10865.5893718048,7784.08321704131,7518.14583866356,9517.29033192242,10547.6555273027
"200651_at",25133.5813795274,17655.3341879023,24402.6700861504,22648.9128230056,30479.6313001155,13430.8180744927,14442.6760103711
"200652_at",4449.92843651828,4925.47206582402,4126.62618797637,3856.31378238637,5979.35206866991,4794.64949459197,3829.61529154351
"200653_s_at",1520.95940111864,2804.99701503821,2112.45821344349,1468.06050693497,1741.16003109328,4202.6037824712,1177.30944029042
"200654_at",5691.75625384188,14726.3637512581,6731.28288104377,7273.98268538276,9999.90761336565,16681.21792445,9462.03550532875
"200655_s_at",3454.77443501718,4793.6070115278,3723.60944458312,2449.98572032708,2759.87422539526,6128.67773744726,3775.63310063011
"200656_s_at",2754.36018380608,5479.05334608158,2359.61832264372,2740.40970627826,3490.621929525,7271.13990709279,1746.88177586567
"200657_at",10799.3958051001,10828.6807192595,12417.7097763923,10912.4320181971,10896.7066614098,9083.08086555092,11271.0141924996
"200658_s_at",1517.4657558675,1424.95450327241,1393.30333092538,889.439904728172,1276.10448740735,1751.10285351416,1168.89187999034
"200659_s_at",304.190368723155,408.185865495548,698.173187968865,488.160169588193,452.491330754065,363.825542607167,360.758283322102
"200660_at",20.5819453957554,2587.61141467418,383.084008349152,288.591086423816,4543.79528881189,7551.83757736544,1230.10386486569
"200661_at",3104.19014929645,2355.42801657052,3402.02918061066,3375.40926729582,2301.68175458925,6633.5295461592,1944.01168647331
"200662_s_at",4314.20350239731,5025.25782185475,2742.88858572755,3829.18548354655,2211.85629667917,2739.63737078696,2619.63218699969
"200663_at",9222.54802523047,13590.681144576,8793.49120409122,6373.22061261508,3702.73714099662,12234.5532059541,7770.1991885509
"200664_s_at",748.016739952485,1972.58941682824,571.281422486882,1384.82007805538,612.189949910573,1002.69424627051,1001.73120381047
"200665_s_at",501.076659832867,257.29890253321,1329.441048242,268.486999585221,26.8672239553793,147.862219537061,63.873644977326
"200666_s_at",1386.67236163571,2516.99106684049,921.868944575968,1778.78927539775,768.244026945892,1641.44419767916,949.941314024267
"200667_at",2995.63833792493,2681.82549341518,1690.05057134564,1783.81592800511,1290.31974885292,1618.06892732999,1553.35090736319
"200668_s_at",5873.83227930012,6595.32089185668,4906.31579430378,3990.03480188796,3570.3679918955,4843.24279826345,4534.3380717876
"200669_s_at",2991.26208710374,3197.6811296085,2618.99296455579,2972.69610784925,2781.46798098684,2987.14585120124,2911.03635653777
"200670_at",3372.11324983784,2887.57090005648,2400.99368404657,3674.32753895436,2152.12897737725,2462.44713910375,5085.74848371523
"200671_s_at",10.1422054309483,5.34268173988277,19.9259711355066,9.41560257977416,13.9759399099757,22.013283812445,27.8782373036022
"200672_x_at",418.075758244685,205.655950882573,423.839660035693,395.249114278799,451.869364115458,418.89108761474,675.716539239668
"200673_at",5929.12447673217,4086.97353432276,3230.05949574369,5633.13676000931,3237.10056980918,2874.00545889449,3423.88086446101
"200674_s_at",37051.6869371502,22987.4922455285,39296.1471348897,31755.6459558157,50703.5240373849,18878.9890366163,27060.3439707048
"200675_at",2564.37388415076,4926.218292767,1697.75197049115,3311.55412176216,492.873446306853,5964.04730261389,1485.72703126663
"200676_s_at",279.072208955589,322.436244927877,469.379480815553,441.247990741081,261.417283694051,404.138691945116,463.157411296155
"200677_at",3944.21971044952,4133.13160295117,4634.31746781823,2726.37882781324,2997.75464028517,2562.41830137086,3493.36799534182
"200678_x_at",1652.82424951732,7140.07346956847,4599.4750695956,4969.29726478101,8861.40647462269,15189.6282754286,6375.56094734158
"200679_x_at",4230.73931408773,4824.8674698606,3121.87045929412,3752.59698342343,3726.92132864268,3146.65230210239,4486.06860867522
"200680_x_at",21324.5304800738,14553.0008439463,15891.6552372974,14777.8721867483,15216.7082060956,13009.9809724459,15971.8393480936
"200681_at",2574.49215360611,2919.24967421798,1571.58438798084,1535.1882399648,1370.55990844527,1860.85853341165,1923.96946671187
"200682_s_at",4963.28829657681,5750.59204881814,3499.93174889099,3142.35788642402,3545.2487205964,4723.14801814399,3020.44199026071
"200683_s_at",825.323841083343,828.768784418119,1144.72903307868,1050.94223440838,912.659249904827,1455.98454327855,1291.30344665359
"200684_s_at",351.075244277107,536.611739772299,605.101362848169,405.528512638191,263.688227735977,681.02834557394,853.343888077742
"200685_at",287.55207500381,209.396192901828,218.627317321693,401.667753133155,206.920469890712,126.428861695456,139.53627561219
"200686_s_at",4329.48944096783,2065.24469713727,3254.99279575384,3158.70968251706,2993.80665302051,1278.74029234929,1904.85079059772
"200687_s_at",472.194956778748,741.698354017227,459.725485858683,1030.58367114926,550.36775608839,921.40832884292,809.530777172506
"200688_at",229.388722336282,258.547765631326,363.139930289291,443.639757317753,330.805212031525,178.718283708747,268.131571666154
"200689_x_at",27478.8734378536,18953.2279691152,30482.9055393899,20631.4064087308,33545.9717875315,12631.5874130448,17590.7508154177
"200690_at",664.928644295056,471.299478352361,372.964954109226,441.92922624488,285.184283023016,404.389738664689,319.430845636411
"200691_s_at",2533.67025733002,3611.92449414866,1740.20496854515,2033.20455832744,1673.0398911656,2522.25859669185,1815.751165775
"200692_s_at",1442.93017888114,1659.07978379825,917.878115767202,1400.69555866193,1470.45640041064,1589.81511834585,966.134773042755
"200693_at",5990.76054826551,6348.69189771907,4840.67181839358,5797.15117636756,3656.7400698932,4660.99806754736,5971.50214638093
"200694_s_at",2487.71475192752,1977.25648005215,1971.25228068081,2120.1434023662,1262.05975615987,1354.84840932379,1597.57277378375
"200695_at",932.91903063294,1120.85868972582,996.306399011285,1170.92726843752,947.682343392701,1102.08024486708,1923.21759903322
"200696_s_at",1719.25402189947,1729.35204451482,6274.29903443157,2866.55331188685,2181.81652119068,2367.41299607696,4395.9176163783
"200697_at",1290.62231347822,1722.50729733705,1080.87778746992,318.226738619474,1328.69753620978,2301.56371869567,1386.4969048393
"200698_at",498.372800580892,1059.02929994212,696.422716863763,532.242058854811,597.387467503153,1116.20815756339,769.339631202045
"200699_at",551.720853615456,684.40329840562,669.444050800452,392.417253899046,346.898568835945,802.772344634895,642.093294019915
"200700_s_at",1383.51592655898,2998.06279881232,1853.82264930202,1785.38262104974,2542.98731103995,2376.52662511428,2799.61436341615
"200701_at",2236.94633057624,4272.49797914744,1567.23881098055,2810.50167476192,1957.51367069626,3998.0020889965,3135.21443623509
"200702_s_at",380.811048719421,507.851279856168,27.0441652713052,122.834074312516,122.367570891092,142.37849626009,236.577123137305
"200703_at",3965.21633392747,5254.12605647628,2978.52096650359,6308.8022698326,2841.81976312101,5087.0031294408,4860.94059054627
"200704_at",1200.03217750507,2045.63730122447,1310.33494029862,2225.79854335851,857.848010289757,1120.74465246933,2524.46336395108
"200705_s_at",22531.3750534194,15677.9704407512,19062.9126482215,24705.7852798081,26907.6904022866,9677.42475002055,15130.780605978
"200706_s_at",1500.83730409839,1873.44894071887,1182.72600905073,2938.59498215053,732.42055312302,1535.23699799648,2057.06464547431
"200707_at",828.271137829975,1238.71406751901,1066.30597541405,1068.2145191826,1001.05822742274,1934.16984861895,1138.54873726153
"200708_at",1961.36505449343,1401.94217677896,1405.36167598677,860.736222974585,589.191099346752,711.242022177104,1364.23555767425
"200709_at",3467.27664450506,5052.19106379658,3332.83259569196,1866.31713082489,4843.34609605776,7887.01879757389,4596.96800523274
"200710_at",2742.94784919995,3112.41189904233,3712.91001351619,2775.8475414393,2414.72367053924,1722.23675258389,3159.85930183361
"200711_s_at",2728.95103309195,1663.50746633096,1530.13881704483,2320.54288654956,883.786307290346,1253.00081099108,2104.92261943858
"200712_s_at",722.272215840532,1399.35444322197,881.914333174581,1306.28645894271,1251.224489507,1482.9652788974,1238.4976590878
"200713_s_at",5190.56059546242,5514.07410275184,3513.47236346503,4228.90416906801,4540.64999244374,4678.93113291533,4565.74478843922
"200714_x_at",4457.10701452575,4066.91091040948,4420.13873284068,3708.78164166347,3579.06971574533,3969.61833161998,5012.2021554751
"200715_x_at",21238.3169741727,12419.7560736062,22200.5518097517,20065.5266429438,18782.2157647071,6977.24521635459,12827.4354172435
"200716_x_at",43310.2203214033,25670.5066153268,51508.8238696407,34549.4474207124,54872.7345550373,21341.1006094138,25279.385678039
"200717_x_at",51299.084341104,30550.9481401984,52057.4960478129,36276.6723040694,56334.2541545688,27043.5048557728,33150.6767900442
"200718_s_at",10082.2582571937,7595.49558012465,6657.18531597632,8186.34707659348,6276.41528019668,7664.04313566703,4773.464195378
"200719_at",2035.32755670328,1103.0972248441,911.671529230879,1401.37935391238,359.162836991607,482.960118991204,1238.99962078323
"200720_s_at",583.348455780636,927.384749878489,680.538421423333,626.384559613929,697.852333769225,694.576663377406,773.794922274396
"200721_s_at",727.427071332641,669.453471206558,702.03685685471,567.726908467407,390.159628693601,892.506727462771,812.646715375146
"200722_s_at",704.267662685043,2084.18480541156,936.466363926009,2039.75270057625,2485.54205186837,2276.5969176702,2274.42560634871
"200723_s_at",2251.80999036131,5842.37257979485,2505.95966268355,4800.08491901993,4621.90027505336,4239.02835091515,5036.7141843645
"200724_at",197.112136053968,212.437373064411,155.179776601794,291.08059084526,376.481372224841,134.193702204109,241.809006001914
"200725_x_at",34728.51754995,20142.2265142822,35899.588999722,27747.4888454046,30721.1532643378,12994.0391644514,24669.8124889627
"200726_at",3412.51117379722,5502.92024997405,4267.13765755449,3225.12010548656,4118.35244547411,2919.44713808923,3592.04875212559
"200727_s_at",836.52208664715,1330.33101844725,573.634909568805,555.996970760354,2061.47909206113,914.675274994327,2561.03416291805
"200728_at",4049.5314266266,5839.2350616521,4548.33782084779,4380.81595410719,9478.12383276152,5721.70458722609,8707.65703905523
"200729_s_at",2197.61983817291,3976.97681678358,2523.95926448158,2797.1765003159,5458.15483617415,3868.68138833463,4075.86920369202
"200730_s_at",985.84011831598,1725.78790683144,596.858601928793,617.413963786096,453.069214420607,660.249709848277,956.730368067189
"200731_s_at",674.204569562895,1198.3751949392,830.024148912816,706.542719149075,524.800535576136,768.829374624856,942.994715102978
"200732_s_at",909.674189362244,1534.36819059569,1147.49605829838,1055.35761319046,1108.59107939104,951.112839305876,1879.88150339701
"200733_s_at",451.501478065468,902.249568282412,310.821975348497,394.607903970688,272.327048251411,499.137128794098,199.322880023021
"200734_s_at",1438.71968905766,1833.74111823462,1244.81502240545,1061.68395814762,1070.56223687643,3419.46781475861,1936.49481022581
"200735_x_at",25739.232567114,17976.0873301708,26198.3313436753,26329.383403965,24684.1174720126,12337.6437179848,15900.3847882464
